Date,Midnight population,24-hour population,Midnight population count,24-hour population count
2008-10-01,-1.0,-1.0,199,221
2008-10-02,-1.0,-1.0,185,210
2008-10-03,-1.0,-1.0,139,192
2008-10-04,-1.0,-1.0,139,139
2008-10-05,-1.0,-1.0,139,139
2008-10-06,-1.0,-1.0,151,153
2008-10-07,-1.0,-1.0,145,163
2008-10-08,-1.0,-1.0,159,161
2008-10-09,-1.0,-1.0,142,167
2008-10-10,-1.0,-1.0,130,158
2008-10-11,-1.0,-1.0,130,130
2008-10-12,-1.0,-1.0,130,130
2008-10-13,-1.0,-1.0,131,131
2008-10-14,-1.0,-1.0,146,147
2008-10-15,-1.0,-1.0,131,156
2008-10-16,-1.0,-1.0,135,148
2008-10-17,-1.0,-1.0,151,154
2008-10-18,-1.0,-1.0,160,160
2008-10-19,-1.0,-1.0,160,160
2008-10-20,-1.0,-1.0,163,173
2008-10-21,-1.0,-1.0,161,171
2008-10-22,-1.0,-1.0,177,178
2008-10-23,-1.0,-1.0,168,192
2008-10-24,-1.0,-1.0,178,179
2008-10-25,-1.0,-1.0,180,180
2008-10-26,-1.0,-1.0,180,180
2008-10-27,-1.0,-1.0,162,196
2008-10-28,-1.0,-1.0,150,171
2008-10-29,-1.0,-1.0,144,160
2008-10-30,154.0,165.0,153,155
2008-10-31,153.0,163.0,167,169
2008-11-01,152.0,162.0,169,169
2008-11-02,153.0,161.0,169,169
2008-11-03,155.0,163.0,183,184
2008-11-04,157.0,165.0,204,205
2008-11-05,158.0,167.0,182,212
2008-11-06,159.0,168.0,184,196
2008-11-07,160.0,169.0,189,198
2008-11-08,162.0,170.0,191,191
2008-11-09,164.0,171.0,191,191
2008-11-10,166.0,174.0,197,203
2008-11-11,168.0,176.0,198,198
2008-11-12,171.0,178.0,204,208
2008-11-13,172.0,181.0,194,222
2008-11-14,174.0,183.0,183,206
2008-11-15,176.0,184.0,185,185
2008-11-16,177.0,185.0,186,186
2008-11-17,177.0,186.0,162,198
2008-11-18,177.0,187.0,162,172
2008-11-19,177.0,187.0,158,174
2008-11-20,177.0,187.0,157,174
2008-11-21,175.0,186.0,116,160
2008-11-22,173.0,184.0,116,116
2008-11-23,171.0,181.0,116,116
2008-11-24,169.0,180.0,126,126
2008-11-25,168.0,178.0,130,140
2008-11-26,167.0,177.0,149,149
2008-11-27,167.0,176.0,152,152
2008-11-28,167.0,176.0,150,152
2008-11-29,167.0,176.0,152,152
2008-11-30,167.0,175.0,152,152
2008-12-01,166.0,175.0,140,162
2008-12-02,165.0,174.0,152,153
2008-12-03,164.0,174.0,138,165
2008-12-04,162.0,172.0,153,155
2008-12-05,161.0,171.0,133,164
2008-12-06,159.0,168.0,133,133
2008-12-07,157.0,166.0,135,135
2008-12-08,156.0,165.0,146,147
2008-12-09,154.0,163.0,140,149
2008-12-10,152.0,162.0,134,153
2008-12-11,149.0,160.0,126,143
2008-12-12,147.0,157.0,133,133
2008-12-13,145.0,155.0,138,138
2008-12-14,144.0,152.0,138,138
2008-12-15,141.0,151.0,117,146
2008-12-16,140.0,149.0,131,131
2008-12-17,138.0,147.0,123,139
2008-12-18,138.0,146.0,145,145
2008-12-19,136.0,146.0,114,156
2008-12-20,135.0,144.0,114,114
2008-12-21,135.0,142.0,114,114
2008-12-22,135.0,143.0,124,124
2008-12-23,135.0,144.0,128,147
2008-12-24,136.0,144.0,140,143
2008-12-25,136.0,144.0,140,140
2008-12-26,136.0,144.0,142,142
2008-12-27,136.0,144.0,144,144
2008-12-28,136.0,143.0,146,146
2008-12-29,135.0,144.0,140,154
2008-12-30,135.0,144.0,158,159
2008-12-31,136.0,144.0,171,171
2009-01-01,137.0,145.0,172,172
2009-01-02,137.0,145.0,132,181
2009-01-03,136.0,145.0,138,138
2009-01-04,136.0,144.0,138,138
2009-01-05,137.0,145.0,155,159
2009-01-06,138.0,146.0,149,167
2009-01-07,138.0,146.0,158,161
2009-01-08,138.0,147.0,134,170
2009-01-09,138.0,147.0,144,147
2009-01-10,139.0,147.0,148,148
2009-01-11,139.0,147.0,148,148
2009-01-12,140.0,148.0,146,163
2009-01-13,140.0,149.0,150,153
2009-01-14,141.0,150.0,136,172
2009-01-15,141.0,150.0,140,141
2009-01-16,142.0,150.0,146,147
2009-01-17,142.0,150.0,148,148
2009-01-18,143.0,150.0,149,149
2009-01-19,144.0,151.0,151,151
2009-01-20,146.0,153.0,170,170
2009-01-21,147.0,155.0,155,191
2009-01-22,149.0,156.0,168,169
2009-01-23,149.0,157.0,164,185
2009-01-24,150.0,158.0,164,164
2009-01-25,151.0,159.0,164,164
2009-01-26,152.0,160.0,167,183
2009-01-27,152.0,161.0,172,172
2009-01-28,154.0,162.0,174,174
2009-01-29,154.0,163.0,176,190
2009-01-30,154.0,163.0,151,185
2009-01-31,153.0,163.0,152,152
2009-02-01,154.0,162.0,153,153
2009-02-02,154.0,163.0,142,166
2009-02-03,154.0,163.0,153,153
2009-02-04,154.0,163.0,138,165
2009-02-05,154.0,163.0,148,150
2009-02-06,153.0,163.0,151,169
2009-02-07,154.0,162.0,152,152
2009-02-08,154.0,163.0,157,157
2009-02-09,156.0,165.0,204,204
2009-02-10,157.0,167.0,181,207
2009-02-11,158.0,168.0,175,193
2009-02-12,159.0,169.0,162,186
2009-02-13,160.0,169.0,172,173
2009-02-14,161.0,170.0,174,174
2009-02-15,162.0,171.0,175,175
2009-02-16,163.0,172.0,179,179
2009-02-17,164.0,173.0,177,192
2009-02-18,163.0,174.0,122,188
2009-02-19,162.0,174.0,137,141
2009-02-20,161.0,172.0,117,142
2009-02-21,159.0,170.0,120,120
2009-02-22,158.0,169.0,133,133
2009-02-23,158.0,168.0,148,148
2009-02-24,157.0,168.0,160,168
2009-02-25,156.0,168.0,126,171
2009-02-26,155.0,167.0,138,142
2009-02-27,152.0,166.0,96,147
2009-02-28,150.0,163.0,97,97
2009-03-01,148.0,160.0,99,99
2009-03-02,147.0,159.0,112,113
2009-03-03,146.0,158.0,122,125
2009-03-04,144.0,157.0,91,137
2009-03-05,142.0,155.0,91,98
2009-03-06,140.0,153.0,98,103
2009-03-07,139.0,151.0,99,99
2009-03-08,137.0,149.0,100,100
2009-03-09,135.0,147.0,93,111
2009-03-10,134.0,146.0,110,110
2009-03-11,130.0,143.0,107,124
2009-03-12,128.0,140.0,118,119
2009-03-13,127.0,138.0,133,136
2009-03-14,126.0,137.0,134,134
2009-03-15,125.0,135.0,136,136
2009-03-16,124.0,135.0,154,154
2009-03-17,122.0,134.0,123,166
2009-03-18,121.0,133.0,140,141
2009-03-19,120.0,132.0,134,163
2009-03-20,120.0,131.0,133,144
2009-03-21,120.0,130.0,133,133
2009-03-22,121.0,130.0,138,138
2009-03-23,122.0,132.0,155,158
2009-03-24,122.0,133.0,131,168
2009-03-25,121.0,133.0,139,150
