code,latitude,longitude,N,size,N_min,N_max
CCAFLAZ,33.043,-111.372,223.241,6.0,179.903,223.241
CCAHUTX,30.565,-97.419,508.793,9.0,137.067,527.433
CCASDCA,32.576,-116.915,686.655,9.0,655.536,702.267
CEMEDFL,25.788,-80.216,0.0,2.0,0.258,0.452
CFREDVA,39.199,-78.144,0.0,2.0,0.968,0.968
CGRMCAZ,32.872,-111.74,0.0,2.0,0.032,0.1
CHACONY,42.255,-79.504,3.448,2.0,0.355,14.433
CHAHOLD,18.34,-64.927,0.207,2.0,0.032,0.258
CHARLSC,32.845,-80.014,36.276,3.5,1.0,133.968
CHASEKS,38.368,-96.539,33.172,3.5,20.774,50.387
CHELAWA,47.422,-120.315,0.897,2.0,0.065,6.645
CHIHOLD,41.975,-87.89,22.966,3.5,0.032,22.966
CHIPPMI,46.497,-84.346,38.517,3.5,21.129,54.742
CHRISMO,37.02,-93.205,19.276,3.5,7.29,31.7
CHYHOLD,41.137,-104.82,0.759,2.0,0.033,1.032
CITRUFL,28.845,-82.477,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,0.276,2.0,0.129,2.419
CLARIPA,41.238,-79.423,0.0,2.0,0.129,0.129
CLARKWA,45.63,-122.679,0.0,2.0,0.033,0.033
CLICONY,44.721,-73.467,4.172,2.0,3.323,25.806
CLINTPA,41.151,-77.35,55.966,3.5,55.966,178.645
CLTHOLD,35.223,-80.837,0.172,2.0,0.032,6.839
CMPJVNY,42.913,-78.868,0.172,2.0,0.032,0.7
CNGHOLD,35.106,-85.299,0.0,2.0,0.233,0.233
COBBJGA,33.908,-84.577,9.345,2.0,4.0,31.467
COCHIAZ,31.433,-109.871,0.0,2.0,0.032,0.3
COCONAZ,35.187,-111.64,0.138,2.0,0.032,1.367
COLCASC,34.08,-80.977,0.0,2.0,0.097,39.433
COLLIFL,26.128,-81.765,14.276,3.5,2.767,29.75
COLOMNY,42.249,-73.756,0.0,2.0,0.065,0.071
COLUMOR,45.848,-122.819,1.655,2.0,0.067,43.677
COLUMPA,40.998,-76.45,0.0,2.0,0.161,38.29
COMFTFL,25.733,-80.383,0.0,2.0,0.065,1.839
CONCOCA,38.018,-122.133,0.034,2.0,0.032,13.5
CONCOLA,31.597,-91.558,0.0,2.0,0.032,0.032
CONEJCO,37.167,-106.0,0.621,2.0,0.167,3.333
CONVEWY,42.76,-105.381,0.0,2.0,0.033,0.233
CONWECA,37.995,-122.354,108.724,6.0,70.033,187.9
COOSCOR,43.177,-124.186,0.0,2.0,0.065,0.065
COSTACA,33.652,-117.912,0.0,2.0,0.033,4.607
COWJVWA,46.141,-122.92,1.586,2.0,0.067,2.839
CRGHOLD,40.514,-107.545,2.483,2.0,0.065,2.483
CRIHOLD,41.975,-91.669,0.0,2.0,0.032,1.107
CROWGMN,46.357,-94.205,0.0,2.0,0.355,1.71
CRTOSCA,33.884,-118.103,0.0,2.0,0.071,0.071
CSCNWWA,47.25,-122.422,1378.069,12.0,699.387,1378.069
CSPHOLD,42.852,-106.324,0.138,2.0,0.067,0.968
CSYJVNY,43.097,-79.054,0.0,2.0,0.032,0.226
CTLAFSL,41.761,-72.683,0.0,2.0,0.065,4.742
CTYORCI,41.323,-72.237,0.0,2.0,0.2,14.867
CULPEVA,38.474,-77.997,0.0,2.0,0.032,0.032
CUMBEME,43.651,-70.282,3.69,2.0,1.645,50.0
CUSTEMT,46.408,-105.845,0.0,2.0,0.194,0.194
CVREGVA,38.227,-78.117,0.0,2.0,0.097,0.097
DAKOTNE,42.416,-96.42,2.966,2.0,0.677,5.9
DALHOLD,32.824,-96.872,20.276,3.5,5.323,32.033
DAVIDTN,36.157,-86.772,21.172,3.5,16.1,62.29
DAWSOMT,47.105,-104.716,0.0,2.0,0.067,0.323
DCDOCDC,38.918,-77.032,0.0,2.0,0.032,0.133
DEAPDMI,42.314,-83.2,8.414,2.0,6.903,16.226
DEKALAL,34.418,-85.773,51.655,3.5,7.903,79.067
DEKALGA,33.776,-84.244,0.0,2.0,0.032,0.742
DELTACO,38.74,-108.072,0.0,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,13.345,3.5,9.323,30.774
DENICDF,39.761,-104.849,415.448,6.0,386.8,444.161
DENVECO,39.768,-104.864,0.207,2.0,0.065,4.935
DEPCOGU,13.45,144.803,0.0,2.0,12.065,42.226
DEPYOGU,13.466,144.801,0.0,2.0,0.032,1.0
DETHOLD,42.343,-83.01,0.0,2.0,0.033,2.033
DHDFNJ,40.718,-74.128,331.724,6.0,0.097,351.839
DLAMOCA,33.81,-118.343,0.0,2.0,0.032,0.032
DOCORNE,41.253,-95.938,113.517,6.0,60.516,154.767
DODGEWI,43.407,-88.706,240.345,6.0,127.967,252.903
DORCHMD,38.548,-76.059,19.586,3.5,11.233,36.387
DOUGLCO,39.367,-104.863,0.138,2.0,0.067,1.806
DOUGLOR,43.211,-123.341,0.0,2.0,0.033,0.323
DRURYCO,39.775,-104.846,0.138,2.0,0.032,0.321
DSMHOLD,41.586,-93.624,0.034,2.0,0.032,0.133
DUPAGIL,41.869,-88.141,0.0,2.0,0.032,0.032
DURHOLD,37.237,-107.874,0.241,2.0,0.033,0.29
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,0.0,2.0,0.8,12.032
DVDHOLD,39.154,-75.488,0.931,2.0,0.464,3.032
EAGLECO,39.663,-106.818,0.0,2.0,0.065,6.167
EAZ,32.818,-111.52,1534.621,15.0,1447.179,1553.968
ECC,32.803,-115.569,495.414,6.0,365.581,537.3
ECOLOWA,47.479,-122.284,0.0,2.0,0.065,0.516
ECTORTX,31.821,-102.36,0.0,2.0,0.032,0.935
EDDCONM,32.422,-104.227,0.034,2.0,0.034,0.129
EDENDTX,31.217,-99.834,0.0,2.0,0.032,0.357
EHDLGTX,26.296,-97.918,461.517,6.0,1.806,461.517
EIRHONY,42.884,-78.879,0.0,2.0,0.387,0.387
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,1.379,2.0,0.29,5.067
ELMORID,43.137,-115.673,15.655,3.5,0.967,21.742
ELPASCO,38.788,-104.779,15.241,3.5,15.241,182.933
ELZICDF,40.666,-74.19,272.0,6.0,139.032,312.4
EMESACA,32.591,-116.918,0.0,2.0,0.032,0.067
EPC,31.794,-106.369,653.586,9.0,505.613,984.71
EPCJUVI,31.794,-106.369,1.138,2.0,0.065,1.226
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,5.138,2.0,3.065,14.032
ESSEXMA,42.597,-70.986,0.0,2.0,0.214,32.467
ESSEXNJ,40.721,-74.127,582.862,9.0,219.484,687.9
ESSEXNY,44.282,-73.536,0.0,2.0,0.032,4.367
ETOWAAL,34.017,-86.012,320.241,6.0,306.516,381.033
ETWHOLD,34.017,-86.012,0.0,2.0,1.333,1.333
EUGHOLD,44.052,-123.089,1.31,2.0,0.167,2.0
EULESTX,32.829,-97.102,26.207,3.5,5.806,41.355
FAICOVA,38.844,-77.309,0.0,2.0,0.032,2.233
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FAULKSD,45.034,-99.127,0.0,2.0,0.065,0.065
FAYHOLD,35.998,-94.09,0.069,2.0,0.032,2.533
FERRYWA,48.65,-118.734,0.0,2.0,0.032,0.133
FLATHMT,48.189,-114.311,0.0,2.0,0.065,0.387
FLO,33.064,-111.382,471.483,6.0,335.387,479.452
FORSYNC,36.097,-80.242,0.0,2.0,0.032,1.935
FRACOVT,44.811,-73.081,0.0,2.0,12.581,20.935
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FREDEMD,39.366,-77.413,54.138,3.5,22.467,60.033
FREEBMN,43.646,-93.368,77.414,3.5,0.774,103.4
FREHOLD,36.733,-119.786,9.483,2.0,5.968,17.806
FREMOCO,38.446,-105.182,2.069,2.0,0.233,18.29
FREMOWY,42.836,-108.726,0.0,2.0,0.129,0.129
FRMVLVA,37.324,-78.437,289.552,6.0,33.677,526.645
FSAHOLD,35.335,-94.389,0.0,2.0,0.033,0.065
FSF,33.064,-111.379,415.069,6.0,168.548,415.069
GALLAMT,45.673,-111.06,0.0,2.0,0.065,0.323
GARVIOK,34.74,-97.222,7.034,2.0,0.071,22.903
GASTNNC,35.268,-81.184,0.448,2.0,0.387,5.433
GEAUGOH,41.505,-81.192,54.655,3.5,6.226,54.655
GENESNY,43.008,-78.225,0.0,2.0,0.065,2.129
GFCORND,47.936,-97.058,16.655,3.5,12.419,50.806
GFJUVND,47.936,-97.058,0.0,2.0,0.033,0.387
GIJUVAZ,33.395,-110.771,0.0,2.0,0.032,0.065
GJCHOLD,39.087,-108.586,1.103,2.0,0.194,2.613
GLADEFL,26.839,-81.124,398.345,6.0,387.613,479.258
GLEPDCA,34.147,-118.249,0.0,2.0,0.033,31.964
GLOUCNJ,39.84,-75.15,0.0,2.0,0.033,0.033
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.39,-118.95,0.0,2.0,0.036,0.419
GRANTWA,47.322,-119.554,0.0,2.0,0.065,1.71
GRAYSKY,37.489,-86.271,0.0,2.0,0.065,6.903
GREENMA,42.596,-72.613,44.759,3.5,0.067,91.8
GREENMO,37.218,-93.291,0.0,2.0,0.067,0.133
GRFHOLD,47.924,-97.035,0.207,2.0,0.032,0.419
GRIHOLD,40.924,-98.343,0.034,2.0,0.032,1.355
GRYDCKY,37.489,-86.271,8.552,2.0,0.806,17.0
GSCHOLD,39.558,-107.358,1.207,2.0,1.161,3.2
GUADATX,29.603,-97.97,0.0,2.0,0.032,1.0
GUDOCHG,13.474,144.751,13.241,3.5,0.355,23.645
GWINNGA,33.982,-83.977,0.0,2.0,0.032,0.419
HAILEID,43.665,-116.682,0.345,2.0,0.345,8.806
HALLJGA,34.239,-83.813,3.69,2.0,3.097,16.194
HARDJIA,42.36,-93.097,52.448,3.5,44.355,83.7
HARFOCT,41.794,-72.662,0.034,2.0,0.033,0.034
HARHOLD,41.761,-72.684,5.448,2.0,0.097,5.774
HASHENE,40.928,-98.327,56.897,3.5,23.581,99.6
HASKLTX,33.177,-99.721,537.759,9.0,473.033,625.3
HBGHOLD,38.427,-78.85,1.414,2.0,1.161,2.484
HELHOLD,46.594,-111.972,0.0,2.0,0.194,0.387
HENDENC,35.316,-82.456,29.862,3.5,6.129,50.032
HENDENV,36.031,-114.979,244.897,6.0,64.429,286.733
HERNAFL,28.484,-82.451,0.0,2.0,114.645,241.355
HICOJFL,27.959,-82.372,0.0,2.0,0.645,0.929
HIDALTX,26.274,-98.153,0.0,2.0,0.032,0.067
HILLCMT,48.552,-109.707,1.0,2.0,0.065,3.4
HLGHOLD,26.178,-97.714,14.759,3.5,0.032,14.806
HMCHOTX,26.157,-97.675,0.414,2.0,0.032,2.7
HOKLYTX,33.578,-102.379,0.0,2.0,0.032,0.032
HOTELMA,42.387,-71.016,0.0,2.0,0.067,0.067
HOUHOLD,29.95,-95.313,31.621,3.5,28.484,57.633
HOUICDF,29.95,-95.312,912.862,9.0,864.536,1006.333
HOWARMD,39.169,-76.782,68.655,3.5,22.548,72.867
HRREGVA,36.808,-76.364,292.276,6.0,204.29,452.967
HSF,26.181,-97.685,0.0,2.0,0.032,147.452
HUDSONJ,40.727,-74.106,405.241,6.0,267.258,454.25
IMPCOCA,32.748,-115.563,0.0,2.0,0.032,0.033
INPHOLD,39.766,-86.153,8.379,2.0,0.633,9.548
IRWINGA,31.58,-83.255,374.517,6.0,1.516,374.517
ISHOSNY,40.734,-73.981,0.069,2.0,0.065,0.323
IWAHOLD,33.418,-111.837,15.724,3.5,0.29,17.833
JACKSOR,42.322,-122.878,0.759,2.0,0.065,1.567
JAJUVOR,42.321,-122.878,0.0,2.0,0.067,0.133
JAXHOLD,30.257,-81.59,0.0,2.0,0.032,11.2
JEFFECO,39.731,-105.202,0.0,2.0,1.429,3.8
JEFFEID,43.679,-111.911,6.241,2.0,0.161,8.133
JEFFEIL,38.314,-88.903,102.586,6.0,16.133,111.516
JEFFEKS,39.207,-95.312,0.0,2.0,3.2,3.2
JEFFEMT,46.235,-112.122,0.138,2.0,0.138,3.633
JEFFENY,43.973,-75.928,0.0,2.0,0.065,0.133
JEFFETX,30.079,-94.093,0.0,2.0,0.032,7.767
JENADLA,31.709,-92.151,796.138,9.0,535.452,1200.933
JENNIMO,38.711,-90.267,0.0,2.0,0.065,0.774
JHRWLTX,31.549,-97.081,0.034,2.0,0.034,90.903
JMHOSFL,25.792,-80.213,0.069,2.0,0.069,2.267
JOHNSTX,32.375,-97.39,159.241,6.0,62.032,221.355
JOSEPOR,42.433,-123.304,5.586,2.0,3.29,14.258
KANHOLD,39.269,-94.676,1.0,2.0,0.677,2.129
KARNETX,28.884,-97.912,303.345,6.0,6.0,440.933
KCCDCTX,28.87,-97.901,1.0,2.0,1.0,1.0
KCHOSNY,40.656,-73.943,0.759,2.0,0.032,0.759
KENOSWI,42.594,-87.912,188.034,6.0,109.643,229.6
KERCOCA,35.51,-119.111,1.0,2.0,1.0,159.333
KINNETX,29.312,-100.418,0.0,2.0,0.065,0.065
KITTIWA,46.997,-120.549,0.0,2.0,0.032,0.167
KLAMCOR,42.223,-121.75,0.448,2.0,0.065,2.0
KNXHOLD,35.961,-83.917,0.0,2.0,0.567,0.567
KODIAAK,57.805,-152.373,0.0,2.0,0.032,0.161
KOOTEID,47.721,-116.786,0.0,2.0,0.033,0.226
KRHUBFL,25.795,-80.279,6.138,2.0,0.032,9.161
KRO,25.754,-80.489,587.793,9.0,428.107,732.613
LACKAPA,41.423,-75.648,0.0,2.0,31.733,193.194
LAKCOMT,47.692,-114.161,0.0,2.0,0.065,0.194
LANCACA,34.702,-118.235,529.207,9.0,529.207,1372.3
LANECOR,44.052,-123.09,0.0,2.0,0.032,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LAPLACO,37.248,-107.879,0.483,2.0,0.097,2.581
LARCOWY,41.135,-104.82,0.0,2.0,0.097,1.032
LARIMCO,40.564,-105.033,0.0,2.0,0.067,1.333
LASANCO,37.183,-104.485,0.0,2.0,0.133,0.133
LAWREPA,41.0,-80.337,0.0,2.0,0.065,0.194
LAWRESD,44.374,-103.73,0.0,2.0,0.323,0.333
LDFHOLD,40.398,-105.072,0.483,2.0,0.29,0.774
LEWISMT,46.586,-112.037,0.0,2.0,0.065,0.367
LEXINSC,33.979,-81.251,6.586,2.0,3.903,9.5
LIMESTX,31.525,-96.511,0.0,2.0,0.032,17.387
LINCOMO,38.972,-90.963,11.586,3.5,0.29,14.29
LINNCOR,44.63,-123.097,0.0,2.0,0.065,0.143
LINNJIA,41.975,-91.669,12.034,3.5,1.516,23.452
LIVINNY,42.802,-77.816,0.0,2.0,0.067,0.067
LKLNDLA,31.309,-92.409,0.0,2.0,0.033,1.0
LONPDAR,34.784,-91.902,3.103,2.0,0.258,9.097
LOSCJCA,34.059,-118.231,3.931,2.0,1.0,40.839
LOSHOLD,34.054,-118.24,97.345,3.5,79.033,214.968
LOUCOVA,39.075,-77.545,0.0,2.0,0.033,0.161
LOYMCIL,41.86,-87.835,0.0,2.0,0.033,0.581
LRAHOLD,34.724,-92.308,0.0,2.0,0.033,0.71
LRDHOLD,27.529,-99.448,25.241,3.5,15.677,27.933
LRDICDF,27.529,-99.448,353.172,6.0,139.867,379.867
LRKNHFL,25.706,-80.291,10.138,3.5,0.097,13.839
LSFHOLD,26.076,-97.512,37.138,3.5,1.0,37.138
LSHOSMA,42.3,-71.102,0.0,2.0,0.032,1.0
LSRDCTX,28.046,-99.336,150.828,6.0,4.774,169.774
LUBBOTX,33.585,-101.844,0.655,2.0,0.097,5.258
LUNCONM,32.277,-107.737,0.0,2.0,0.033,0.516
LVGHOLD,36.076,-115.102,9.172,2.0,1.233,9.172
MABSHOS,41.947,-70.952,1.276,2.0,0.033,1.871
MACCOMI,42.617,-82.889,0.0,2.0,0.032,10.929
MADISID,43.823,-111.792,0.138,2.0,0.065,2.258
MADISNY,43.081,-75.703,0.103,2.0,0.065,11.323
MAHONOH,41.104,-80.655,0.0,2.0,0.194,46.194
MANHOLD,42.998,-71.466,1.069,2.0,0.033,2.0
MAPLEOH,41.415,-81.565,0.0,2.0,2.6,22.29
MARIOIN,39.766,-86.153,5.862,2.0,1.3,15.065
MARSHIA,42.01,-93.06,18.345,3.5,0.581,37.433
MARTIFL,27.17,-80.243,0.0,2.0,0.036,0.036
MATEWKS,42.613,-71.236,0.0,2.0,0.194,1.0
MATSHOS,41.901,-71.089,0.0,2.0,0.032,1.0
MAVERTX,28.797,-100.215,0.0,2.0,0.033,0.267
MCCDCTX,31.558,-97.134,0.0,2.0,0.032,1.194
MCCLETX,31.557,-97.134,0.0,2.0,0.033,0.419
MCFAJAZ,33.446,-112.078,0.0,2.0,0.129,10.267
MCHENIL,42.341,-88.44,255.241,6.0,194.194,366.903
MCMEDAZ,33.447,-112.06,0.034,2.0,0.032,0.767
MEADESD,44.414,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.263,-80.854,6.517,2.0,3.774,137.267
MEDHOLD,42.326,-122.877,0.621,2.0,0.097,1.7
MEMHOLD,35.156,-89.881,0.724,2.0,0.194,4.677
MESJACO,39.069,-108.574,0.276,2.0,0.2,6.581
METROFL,25.715,-80.336,0.0,2.0,0.032,0.032
MEYTHCT,43.639,-70.309,0.0,2.0,0.1,0.1
MGAHOLD,32.374,-86.305,0.0,2.0,0.933,0.933
MIAHOLD,25.92,-80.155,0.0,2.0,0.032,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,0.0,2.0,0.032,171.677
MIDLATX,31.994,-102.075,0.0,2.0,0.032,0.065
MILHOLD,43.047,-87.908,0.345,2.0,0.032,3.065
MILLRAR,33.401,-94.022,2.655,2.0,2.258,24.806
MINERMT,47.193,-114.89,0.0,2.0,0.267,0.267
MINICID,42.535,-113.791,2.655,2.0,0.097,15.065
MINNESD,43.553,-96.73,0.0,2.0,1.806,19.839
MISCOMO,36.924,-89.352,18.655,3.5,12.355,54.29
MISSOMT,46.883,-114.027,0.0,2.0,0.033,0.516
MNCOAKC,45.025,-92.802,0.0,2.0,0.161,0.161
MNTGMAL,32.382,-86.298,2.207,2.0,0.29,4.933
MOFFECO,40.512,-107.567,5.034,2.0,0.548,17.194
MOHAVAZ,35.193,-114.052,0.0,2.0,0.065,0.065
MONCJAL,32.352,-86.287,0.0,2.0,0.067,4.533
MONMONJ,40.268,-74.287,269.345,6.0,134.065,340.355
MONROFL,24.577,-81.751,82.241,3.5,1.733,98.0
MONROMI,41.896,-83.393,74.241,3.5,63.567,109.71
MONRONY,43.152,-77.614,0.0,2.0,0.033,1.548
MONTGMO,38.98,-91.505,27.724,3.5,20.667,53.71
MONTGNY,42.953,-74.376,0.0,2.0,0.065,0.065
MONTGPA,40.159,-75.423,2.69,2.0,0.129,4.179
MONTGTX,30.336,-95.453,387.828,6.0,230.129,412.806
MORGACO,40.252,-103.789,0.0,2.0,0.032,0.581
MORGNMO,38.432,-92.84,54.034,3.5,24.677,55.935
MOROWOH,40.551,-82.845,49.103,3.5,7.097,72.839
MOUNTND,48.321,-102.391,0.0,2.0,0.065,1.258
MPSIPAN,15.158,145.707,17.552,3.5,10.6,18.867
MSF,25.779,-80.193,1.138,2.0,0.935,6.839
