code,latitude,longitude,N,size,N_min,N_max
BOTTIND,48.828,-100.45,0.071,2.0,0.071,0.933
BOWCOTX,33.421,-94.043,0.0,2.0,0.194,0.194
BPC,42.368,-71.052,0.393,2.0,0.393,1.806
BRADEFL,27.495,-82.573,1.0,2.0,1.0,1.0
BRINDMA,41.666,-70.996,154.893,6.0,154.893,188.548
BROADMT,46.322,-111.515,0.107,2.0,0.107,0.107
BROKSTX,27.248,-98.127,0.179,2.0,0.179,0.179
BROMMNY,42.131,-75.914,0.143,2.0,0.143,0.548
BTV,43.02,-78.202,500.286,9.0,477.806,507.806
BUTLEKS,37.817,-96.862,1.357,2.0,0.226,1.357
BUTLEOH,39.388,-84.556,172.679,6.0,172.679,228.677
BWDGICA,34.063,-118.239,3.75,2.0,2.567,4.645
CAJUVMN,44.788,-93.593,0.143,2.0,0.065,0.194
CALDWMO,39.642,-94.047,49.107,3.5,49.107,60.433
CALHOMI,42.317,-85.176,174.036,6.0,174.036,206.806
CAMBRPA,40.484,-78.701,48.964,3.5,48.964,121.581
CAMCOWY,44.277,-105.512,0.071,2.0,0.071,0.2
CARBOWY,41.796,-107.223,0.071,2.0,0.033,0.903
CARJAMN,44.787,-93.593,29.036,3.5,29.036,45.387
CARROMD,39.572,-76.987,8.679,2.0,0.167,8.679
CASCAMT,47.432,-111.507,0.357,2.0,0.226,2.645
CASPCAL,33.163,-115.485,0.036,2.0,0.036,0.036
CASSCNE,41.012,-95.883,14.393,3.5,14.393,30.967
CATTANY,42.252,-78.8,0.0,2.0,0.065,0.4
CAYUGNY,42.98,-76.543,0.036,2.0,0.036,0.29
CCADCAZ,33.044,-111.377,72.214,3.5,62.767,73.903
CCAFLAZ,33.043,-111.372,216.0,6.0,195.267,216.0
CCAHUTX,30.565,-97.419,261.643,6.0,257.968,429.29
CCASDCA,32.576,-116.915,676.429,9.0,673.258,679.452
CFREDVA,39.199,-78.144,0.0,2.0,0.968,0.968
CHACONY,42.255,-79.504,5.393,2.0,1.968,7.733
CHARLSC,32.845,-80.014,33.214,3.5,1.0,33.214
CHASEKS,38.368,-96.539,46.071,3.5,39.067,46.548
CHELAWA,47.422,-120.315,2.607,2.0,2.581,5.567
CHIPPMI,46.497,-84.346,26.393,3.5,21.129,30.194
CHRISMO,37.02,-93.205,26.214,3.5,23.645,31.7
CITRUFL,28.845,-82.477,0.0,2.0,0.032,0.032
CKHOSFL,25.731,-80.386,1.964,2.0,0.774,2.419
CLARKWA,45.63,-122.679,0.0,2.0,0.033,0.033
CLICONY,44.721,-73.467,4.821,2.0,4.821,25.806
CLINTPA,41.151,-77.35,70.643,3.5,70.643,178.645
CMPJVNY,42.913,-78.868,0.071,2.0,0.065,0.452
COBBJGA,33.908,-84.577,25.357,3.5,25.357,29.581
COCONAZ,35.187,-111.64,0.714,2.0,0.29,0.903
COLCASC,34.08,-80.977,31.786,3.5,26.548,31.806
COLLIFL,26.128,-81.765,29.75,3.5,14.355,29.75
COLOMNY,42.249,-73.756,0.071,2.0,0.071,0.071
COLUMOR,45.848,-122.819,13.786,3.5,10.774,24.581
COLUMPA,40.998,-76.45,7.214,2.0,7.214,38.29
COMFTFL,25.733,-80.383,0.071,2.0,0.071,1.097
CONEJCO,37.167,-106.0,2.607,2.0,1.355,2.903
CONVEWY,42.76,-105.381,0.071,2.0,0.033,0.071
COSTACA,33.652,-117.912,4.607,2.0,1.767,4.607
COWJVWA,46.141,-122.92,2.0,2.0,0.129,2.839
CSCNWWA,47.25,-122.422,999.214,9.0,909.129,1018.484
CSYJVNY,43.097,-79.054,0.179,2.0,0.179,0.179
CTLAFSL,41.761,-72.683,3.393,2.0,1.033,4.742
CTYORCI,41.323,-72.237,8.75,2.0,0.2,8.75
CUMBEME,43.651,-70.282,40.643,3.5,24.633,41.613
CUSTEMT,46.408,-105.845,0.0,2.0,0.194,0.194
DALHOLD,32.824,-96.872,10.393,3.5,5.323,10.393
DAVIDTN,36.157,-86.772,27.429,3.5,27.429,62.29
DEAPDMI,42.314,-83.2,8.357,2.0,8.357,9.419
DEKALAL,34.418,-85.773,8.429,2.0,7.903,13.633
DELTACO,38.74,-108.072,0.071,2.0,0.065,0.071
DENCICO,39.738,-104.991,0.0,2.0,0.065,2.032
DENHOLD,39.784,-104.849,29.036,3.5,21.968,29.036
DENICDF,39.761,-104.849,397.75,6.0,392.6,402.258
DENVECO,39.768,-104.864,3.786,2.0,1.677,4.935
DEPCOGU,13.45,144.803,25.071,3.5,25.071,42.226
DEPYOGU,13.466,144.801,0.0,2.0,0.032,0.645
DETHOLD,42.343,-83.01,0.036,2.0,0.036,0.133
DOCORNE,41.253,-95.938,98.286,3.5,98.286,154.581
DODGEWI,43.407,-88.706,153.25,6.0,153.25,182.194
DORCHMD,38.548,-76.059,29.964,3.5,29.677,36.387
DOUGLCO,39.367,-104.863,1.536,2.0,0.613,1.806
DOUGLOR,43.211,-123.341,0.071,2.0,0.071,0.194
DRURYCO,39.775,-104.846,0.321,2.0,0.161,0.321
DUTCHAK,53.871,-166.542,0.0,2.0,0.226,0.484
DUVALFL,30.326,-81.651,4.429,2.0,3.387,12.032
DVDHOLD,39.154,-75.488,1.893,2.0,1.032,1.893
EAZ,32.818,-111.52,1550.107,15.0,1484.387,1550.107
ECC,32.803,-115.569,466.714,6.0,466.714,482.0
ECOLOWA,47.479,-122.284,0.0,2.0,0.067,0.067
ECTORTX,31.821,-102.36,0.786,2.0,0.258,0.935
ELBERCO,39.342,-104.464,0.0,2.0,0.065,0.065
ELGPDIL,42.04,-88.284,2.5,2.0,0.548,4.452
ELPASCO,38.788,-104.779,123.143,6.0,89.194,145.032
ELZICDF,40.666,-74.19,252.071,6.0,252.071,278.733
EPC,31.794,-106.369,789.286,9.0,770.333,790.677
ERICONY,42.884,-78.879,0.0,2.0,0.133,0.581
ERICOPA,42.124,-80.067,13.464,3.5,10.806,13.464
ESSEXMA,42.597,-70.986,1.179,2.0,1.179,21.613
ESSEXNJ,40.721,-74.127,220.071,6.0,220.071,241.581
ESSEXNY,44.282,-73.536,0.0,2.0,0.032,0.067
ETOWAAL,34.017,-86.012,334.964,6.0,334.964,373.7
EULESTX,32.829,-97.102,15.286,3.5,15.286,41.355
FAULKAR,35.089,-92.444,0.0,2.0,0.645,4.645
FLATHMT,48.189,-114.311,0.0,2.0,0.129,0.129
FLO,33.064,-111.382,365.143,6.0,335.387,444.129
FORSYNC,36.097,-80.242,0.0,2.0,0.433,1.484
FRACOVT,44.811,-73.081,14.964,3.5,12.581,18.167
FRANKWA,46.237,-119.096,0.0,2.0,0.323,0.323
FREDEMD,39.366,-77.413,33.286,3.5,24.484,37.548
FREEBMN,43.646,-93.368,1.0,2.0,0.774,1.0
FREHOLD,36.733,-119.786,7.179,2.0,5.968,7.516
FREMOCO,38.446,-105.182,4.571,2.0,1.258,18.29
FSF,33.064,-111.379,238.429,6.0,218.032,296.935
GALLAMT,45.673,-111.06,0.143,2.0,0.067,0.143
GARVIOK,34.74,-97.222,17.464,3.5,17.464,22.903
GASTNNC,35.268,-81.184,3.5,2.0,2.133,3.581
GENESNY,43.008,-78.225,0.0,2.0,0.065,1.903
GFCORND,47.936,-97.058,35.786,3.5,34.484,50.806
GFJUVND,47.936,-97.058,0.0,2.0,0.033,0.033
GIJUVAZ,33.395,-110.771,0.036,2.0,0.032,0.065
GLADEFL,26.839,-81.124,468.5,6.0,398.0,468.5
GLEPDCA,34.147,-118.249,31.964,3.5,5.097,31.964
GOSHEWY,42.065,-104.182,0.0,2.0,0.033,0.033
GRANTOR,44.39,-118.95,0.071,2.0,0.071,0.071
GRANTWA,47.322,-119.554,0.107,2.0,0.097,1.71
GRAYSKY,37.489,-86.271,3.536,2.0,0.6,6.903
GREENMA,42.596,-72.613,83.143,3.5,55.5,83.143
GREENMO,37.218,-93.291,0.071,2.0,0.071,0.133
GUADATX,29.603,-97.97,0.25,2.0,0.032,1.0
GWINNGA,33.982,-83.977,0.071,2.0,0.032,0.419
HAILEID,43.665,-116.682,4.821,2.0,4.821,8.806
HALLJGA,34.239,-83.813,7.393,2.0,5.806,11.033
HARDJIA,42.36,-93.097,74.679,3.5,65.355,82.645
HARHOLD,41.761,-72.684,0.5,2.0,0.097,0.5
HASHENE,40.928,-98.327,70.179,3.5,23.581,74.677
HASKLTX,33.177,-99.721,546.607,9.0,546.607,625.3
HELHOLD,46.594,-111.972,0.0,2.0,0.387,0.387
HENDENC,35.316,-82.456,24.964,3.5,6.129,26.548
HERNAFL,28.484,-82.451,233.75,6.0,213.2,241.355
HICOJFL,27.959,-82.372,0.929,2.0,0.645,0.929
HILLCMT,48.552,-109.707,1.857,2.0,0.129,1.857
HMCHOTX,26.157,-97.675,1.036,2.0,0.742,1.036
HOUHOLD,29.95,-95.313,45.536,3.5,41.533,50.71
HOUICDF,29.95,-95.312,875.571,9.0,875.571,963.968
HOWARMD,39.169,-76.782,37.607,3.5,34.355,38.0
HRREGVA,36.808,-76.364,412.179,6.0,278.2,412.179
HSF,26.181,-97.685,134.214,6.0,119.032,139.29
HUDSONJ,40.727,-74.106,282.75,6.0,267.258,339.6
JACKSOR,42.322,-122.878,0.714,2.0,0.548,1.467
JAXHOLD,30.257,-81.59,6.857,2.0,3.2,7.065
JEFFECO,39.731,-105.202,3.5,2.0,2.0,3.5
JEFFEID,43.679,-111.911,2.786,2.0,0.161,2.786
JEFFEKS,39.207,-95.312,0.0,2.0,3.2,3.2
JEFFEMT,46.235,-112.122,0.75,2.0,0.75,2.935
JEFFENY,43.973,-75.928,0.0,2.0,0.097,0.133
JEFFETX,30.079,-94.093,7.75,2.0,3.1,7.75
JENADLA,31.709,-92.151,1083.321,12.0,969.677,1083.321
JENNIMO,38.711,-90.267,0.0,2.0,0.1,0.161
JMHOSFL,25.792,-80.213,1.071,2.0,1.065,1.387
JOHNSTX,32.375,-97.39,72.321,3.5,72.321,72.321
JOSEPOR,42.433,-123.304,10.393,3.5,6.742,10.419
KARNETX,28.884,-97.912,378.179,6.0,280.533,393.548
KENOSWI,42.594,-87.912,189.214,6.0,148.387,189.214
KERCOCA,35.51,-119.111,123.929,6.0,104.484,123.929
KITTIWA,46.997,-120.549,0.0,2.0,0.129,0.167
KLAMCOR,42.223,-121.75,0.643,2.0,0.643,1.033
KODIAAK,57.805,-152.373,0.071,2.0,0.071,0.161
KRHUBFL,25.795,-80.279,0.25,2.0,0.129,0.355
KRO,25.754,-80.489,663.571,9.0,663.367,732.613
LACKAPA,41.423,-75.648,79.357,3.5,79.357,151.806
LAKCOMT,47.692,-114.161,0.0,2.0,0.194,0.194
LANCACA,34.702,-118.235,1268.107,12.0,880.161,1285.484
LANECOR,44.052,-123.09,5.429,2.0,5.429,7.833
LAPAZAZ,34.146,-114.29,0.0,2.0,0.097,0.097
LARCOWY,41.135,-104.82,0.357,2.0,0.233,1.032
LARIMCO,40.564,-105.033,0.643,2.0,0.581,0.9
LAWREPA,41.0,-80.337,0.0,2.0,0.129,0.194
LEWISMT,46.586,-112.037,0.0,2.0,0.129,0.161
LIMESTX,31.525,-96.511,0.0,2.0,17.387,17.387
LKLNDLA,31.309,-92.409,1.0,2.0,1.0,1.0
LONPDAR,34.784,-91.902,1.429,2.0,1.258,2.871
LOSCJCA,34.059,-118.231,1.0,2.0,1.0,1.323
LOSHOLD,34.054,-118.24,178.0,6.0,131.067,214.968
LRDICDF,27.529,-99.448,266.714,6.0,266.714,367.419
LSFHOLD,26.076,-97.512,1.0,2.0,1.0,1.0
LSHOSMA,42.3,-71.102,0.321,2.0,0.032,0.4
LUBBOTX,33.585,-101.844,4.357,2.0,2.548,5.258
LVGHOLD,36.076,-115.102,2.964,2.0,1.484,2.964
MABSHOS,41.947,-70.952,0.036,2.0,0.036,1.0
MACCOMI,42.617,-82.889,10.929,3.5,0.032,10.929
MADISID,43.823,-111.792,0.643,2.0,0.581,2.258
MADISNY,43.081,-75.703,0.071,2.0,0.071,11.323
MAHONOH,41.104,-80.655,21.571,3.5,21.571,46.194
MAPLEOH,41.415,-81.565,13.75,3.5,13.75,22.29
MARIOIN,39.766,-86.153,10.893,3.5,7.233,11.935
MARTIFL,27.17,-80.243,0.036,2.0,0.036,0.036
MATEWKS,42.613,-71.236,1.0,2.0,0.387,1.0
MATSHOS,41.901,-71.089,0.929,2.0,0.032,1.0
MCCDCTX,31.558,-97.134,0.071,2.0,0.032,0.071
MCFAJAZ,33.446,-112.078,0.679,2.0,0.679,2.613
MCHENIL,42.341,-88.44,351.857,6.0,328.613,366.903
MCMEDAZ,33.447,-112.06,0.143,2.0,0.065,0.467
MEADESD,44.414,-103.516,0.0,2.0,0.067,0.067
MECKLNC,35.263,-80.854,115.893,6.0,115.893,137.267
MEDHOLD,42.326,-122.877,0.143,2.0,0.143,0.143
MESJACO,39.069,-108.574,1.714,2.0,1.645,6.581
MIAHOLD,25.92,-80.155,7.893,2.0,3.516,8.967
MIDBIMA,42.369,-71.079,0.0,2.0,0.194,0.194
MIDDLNJ,40.421,-74.489,140.179,6.0,140.179,171.677
MILLRAR,33.401,-94.022,13.464,3.5,11.903,24.806
MINICID,42.535,-113.791,0.0,2.0,0.097,0.645
MINNESD,43.553,-96.73,11.893,3.5,11.167,19.839
MISCOMO,36.924,-89.352,37.429,3.5,37.429,54.29
MISSOMT,46.883,-114.027,0.0,2.0,0.129,0.516
MNCOAKC,45.025,-92.802,0.0,2.0,0.161,0.161
MOFFECO,40.512,-107.567,12.393,3.5,5.774,12.393
MOHAVAZ,35.193,-114.052,0.0,2.0,0.065,0.065
MONCJAL,32.352,-86.287,1.5,2.0,0.129,1.5
MONMONJ,40.268,-74.287,139.429,6.0,134.065,177.194
MONROFL,24.577,-81.751,27.5,3.5,27.5,47.167
MONROMI,41.896,-83.393,83.857,3.5,79.935,83.857
MONRONY,43.152,-77.614,0.286,2.0,0.286,1.548
MONTGMO,38.98,-91.505,35.643,3.5,35.643,53.71
MONTGPA,40.159,-75.423,0.643,2.0,0.129,0.643
MONTGTX,30.336,-95.453,306.179,6.0,230.129,306.179
MORGACO,40.252,-103.789,0.286,2.0,0.286,0.581
MORGNMO,38.432,-92.84,35.821,3.5,35.821,55.935
MOUNTND,48.321,-102.391,0.179,2.0,0.065,0.533
MTPPDCA,34.059,-118.126,22.643,3.5,12.133,22.643
MUSSEMT,46.45,-108.542,0.0,2.0,0.258,0.258
NASSAFL,30.611,-81.631,2.036,2.0,1.129,15.419
NATROWY,42.863,-106.346,1.786,2.0,1.323,4.29
NAVSOAZ,34.87,-110.156,0.143,2.0,0.143,0.3
NGDCTGA,34.295,-83.825,1.0,2.0,0.839,1.0
NHSPCON,43.232,-71.56,0.0,2.0,0.258,0.258
NIAGANY,43.18,-78.737,0.071,2.0,0.071,3.065
NIOBRWY,42.761,-104.451,0.0,2.0,0.065,0.065
NOBLEMN,43.648,-95.59,0.0,2.0,0.133,0.133
NOJUVOR,45.613,-121.201,4.893,2.0,4.29,9.129
NOLVGNV,36.202,-115.119,142.5,6.0,139.484,154.71
NORCOOR,45.613,-121.201,6.0,2.0,6.0,18.29
NORFOMA,42.26,-71.209,55.25,3.5,50.839,57.467
NWREGVA,39.199,-78.144,0.0,2.0,21.129,21.129
NYCHOLD,40.634,-73.931,14.071,3.5,14.071,22.871
OAK,30.832,-92.637,1.0,2.0,1.0,1.0
OAKHOLD,30.831,-92.65,0.179,2.0,0.129,0.179
OKANOWA,48.365,-119.582,0.107,2.0,0.032,1.167
OMAHOLD,41.282,-95.899,0.107,2.0,0.033,1.548
ONECONY,43.156,-75.377,0.0,2.0,0.133,1.097
ONONDNY,43.046,-76.146,3.536,2.0,3.536,12.133
ONTARNY,42.881,-77.213,3.607,2.0,2.581,5.839
ORANGFL,28.506,-81.414,3.75,2.0,2.677,6.129
ORANGNY,41.405,-74.359,102.893,6.0,89.774,108.419
ORLHOLD,28.428,-81.333,1.0,2.0,1.0,1.0
ORPARLA,29.959,-90.094,58.857,3.5,48.29,69.677
OTERONM,32.901,-105.96,0.0,2.0,0.032,0.567
OTROPNM,32.079,-106.278,0.0,2.0,0.032,0.065
OTRPCNM,32.08,-106.282,922.214,9.0,859.903,922.214
PALMBFL,26.67,-80.093,27.143,3.5,23.032,27.143
PAMREVA,37.76,-77.354,69.571,3.5,22.667,69.571
PARKCMT,45.663,-110.556,0.071,2.0,0.071,0.071
PARKCWY,44.526,-109.066,0.0,2.0,0.032,0.032
PARKJCO,39.224,-105.989,83.143,3.5,83.143,166.258
PASADCA,34.149,-118.145,41.536,3.5,22.1,42.484
PEMBIND,48.791,-97.626,0.0,2.0,0.033,0.033
PENDOWA,48.178,-117.059,0.0,2.0,0.129,0.129
PENNISD,44.079,-103.222,0.821,2.0,0.581,2.967
PENOBME,44.802,-68.773,0.0,2.0,0.065,0.677
PERRYAL,32.45,-87.492,156.5,6.0,156.5,386.548
PHELPNE,40.44,-99.371,37.321,3.5,28.097,38.133
PHIHOLD,39.96,-75.166,5.607,2.0,4.871,9.0
PHOHOLD,33.471,-112.073,84.429,3.5,79.323,92.097
PIC,26.155,-97.338,736.0,9.0,325.419,736.0
PIKCOPA,41.389,-75.071,183.107,6.0,129.7,183.107
PINALAZ,33.041,-111.376,553.0,9.0,518.548,566.645
PINELFL,27.903,-82.705,6.321,2.0,1.2,6.321
PISCAME,45.183,-69.224,0.357,2.0,0.226,0.833
PLATTMO,39.371,-94.78,2.357,2.0,0.839,8.133
PLATTWY,42.056,-104.952,0.893,2.0,0.452,1.774
PLYMOMA,41.931,-70.651,212.571,6.0,212.571,323.452
PMHOSFL,25.886,-80.326,1.786,2.0,0.29,1.786
PMREGVA,37.324,-78.429,69.75,3.5,69.75,312.645
POLKCTX,30.698,-95.006,779.107,9.0,779.107,864.839
POLKJIA,41.654,-93.588,20.643,3.5,20.643,48.29
POMONCA,34.054,-117.754,11.321,3.5,1.677,11.321
PONDEMT,48.169,-111.948,0.0,2.0,0.258,0.258
POOHOLD,45.515,-122.676,8.0,2.0,4.806,8.0
POTTAIA,41.284,-95.865,44.786,3.5,42.71,53.71
PROWECO,38.086,-102.618,0.0,2.0,0.067,0.067
PUEBLCO,38.275,-104.611,0.714,2.0,0.226,0.714
PWILLVA,38.752,-77.48,0.0,2.0,0.065,0.065
RAADCMN,44.956,-93.086,75.464,3.5,66.567,84.0
RAPPSVA,38.405,-77.419,14.643,3.5,14.643,14.643
REDETTX,31.399,-103.511,0.0,2.0,0.065,0.065
REHOSIL,41.865,-87.828,0.929,2.0,0.323,1.333
REJAITX,31.391,-103.533,3.286,2.0,3.286,6.613
RICECKS,38.348,-98.206,19.464,3.5,13.516,21.29
RNDLLTX,35.117,-101.868,59.214,3.5,59.214,98.484
ROCKIIL,41.509,-90.581,4.75,2.0,0.067,4.75
ROCKINH,43.014,-71.051,0.286,2.0,0.097,0.286
ROCKIVA,38.449,-78.871,0.0,2.0,0.065,0.097
RONKEVA,37.271,-79.947,0.0,2.0,0.065,0.2
ROSEAMN,48.841,-95.766,0.286,2.0,0.286,0.286
ROSEBMT,46.266,-106.674,0.0,2.0,0.129,0.129
RRFINWA,47.451,-122.295,0.5,2.0,0.5,0.5
RSREGVA,37.307,-77.341,17.964,3.5,17.964,106.774
SAAHOLD,33.748,-117.875,43.071,3.5,35.333,45.71
SACHOLD,38.578,-121.5,16.464,3.5,15.194,18.267
SACITCA,33.75,-117.88,15.786,3.5,15.786,67.968
SACRACA,38.583,-121.498,28.393,3.5,27.133,43.645
SAJHOLD,18.408,-66.107,12.75,3.5,11.387,18.267
SANANCA,33.75,-117.88,166.5,6.0,107.7,166.5
SANJAIL,39.8,-89.643,0.0,2.0,0.1,2.677
SARJUNE,41.141,-96.039,0.071,2.0,0.065,0.194
SBDHOLD,34.101,-117.297,20.786,3.5,0.065,22.581
SBERNCA,34.102,-117.274,2.429,2.0,1.258,24.484
SCNORCA,37.351,-121.906,152.179,6.0,146.133,188.419
SDHOSCA,32.619,-117.022,5.571,2.0,4.677,5.571
SEAHOLD,47.49,-122.291,10.429,3.5,8.355,10.429
SEBASAR,35.383,-94.425,5.679,2.0,5.679,11.871
SENECOH,41.079,-83.154,107.107,6.0,107.107,117.323
SFRHOLD,37.796,-122.401,22.0,3.5,19.533,26.29
SHACOKS,39.047,-95.669,1.357,2.0,1.357,8.935
SHAJUKS,39.04,-95.636,0.0,2.0,0.065,0.1
SHERBMN,45.305,-93.619,138.107,6.0,133.567,167.097
SHERIMT,48.778,-104.556,0.071,2.0,0.071,0.29
SITKAAK,57.053,-135.334,0.0,2.0,0.067,0.067
SLRDCAZ,32.484,-114.685,0.0,2.0,0.097,1.067
SLSLCUT,40.697,-111.916,6.536,2.0,3.067,6.536
SMARYMD,38.303,-76.628,0.0,2.0,0.065,8.065
SNDCOCA,32.59,-116.92,0.0,2.0,0.067,0.067
SNDHOLD,32.717,-117.165,26.321,3.5,26.032,36.161
SNJHOLD,37.308,-121.868,6.464,2.0,0.033,6.464
SOLONOH,41.388,-81.444,1.5,2.0,1.0,3.633
SOMERME,44.793,-69.727,0.0,2.0,0.032,0.032
SOUTECO,37.134,-107.633,1.357,2.0,1.032,1.733
SPHOSCA,33.738,-118.305,0.536,2.0,0.536,0.935
SPMHOLD,44.86,-93.23,0.679,2.0,0.419,0.679
SRJDFID,42.544,-114.433,0.0,2.0,0.1,0.1
STCDFTX,28.895,-99.121,1660.286,15.0,1526.355,1660.286
STCLAMI,42.942,-82.479,25.571,3.5,25.571,32.355
STEUBNY,42.35,-77.296,0.25,2.0,0.233,0.29
STEVEWA,48.543,-117.903,0.0,2.0,0.065,0.065
STJOSCA,33.781,-117.864,0.071,2.0,0.033,0.071
STMRYIL,41.903,-87.684,0.0,2.0,0.323,0.323
STRAFNH,43.218,-70.94,14.714,3.5,14.714,37.0
STTCJVI,38.795,-106.535,0.107,2.0,0.032,0.29
STWRTGA,32.037,-84.772,1827.25,15.0,1734.419,1917.065
SUFFOMA,42.334,-71.068,251.607,6.0,248.233,264.742
SUMMIUT,40.723,-111.482,0.214,2.0,0.214,5.71
SUNNYWA,46.328,-120.024,0.0,2.0,0.067,0.29
SUSSENJ,41.057,-74.759,26.464,3.5,18.323,26.677
SWEETWY,41.598,-109.241,1.571,2.0,0.2,1.571
TELLECO,38.943,-105.151,45.964,3.5,37.452,74.5
TENSALA,31.809,-91.397,387.893,6.0,246.613,387.893
TETONWY,43.478,-110.76,0.786,2.0,0.786,1.8
TFALLID,42.559,-114.467,18.036,3.5,15.065,18.036
TGREETX,31.464,-100.44,0.0,2.0,0.226,0.226
TNWESDF,35.407,-89.549,22.857,3.5,12.903,23.0
TOOLEMT,48.507,-111.856,1.071,2.0,0.355,2.0
TOORANM,34.758,-106.056,7.786,2.0,7.786,147.484
TRICOIL,37.269,-89.164,190.393,6.0,174.355,191.581
TUCHOLD,32.136,-110.925,11.714,3.5,11.226,15.677
TULCOOK,36.157,-96.001,162.321,6.0,144.613,175.2
UMATCOR,45.674,-118.843,1.786,2.0,0.4,1.786
UTAHCUT,40.149,-111.659,125.607,6.0,82.667,125.607
VBHOSTX,26.174,-97.67,1.893,2.0,0.258,1.893
VENHOLD,34.206,-119.077,12.429,3.5,12.429,16.581
VIRBEVA,36.753,-76.061,8.464,2.0,2.167,46.806
VNBRNMI,42.232,-83.494,1.0,2.0,1.0,1.0
VRK,40.728,-74.006,260.214,6.0,226.387,282.226
VTDCORR,44.332,-72.755,2.393,2.0,2.226,6.613
VTSTALB,44.85,-73.133,1.464,2.0,1.0,1.645
WACLATX,29.423,-98.497,5.286,2.0,2.871,41.065
WAKECNC,35.776,-78.641,22.75,3.5,18.6,22.75
WAKULFL,30.197,-84.377,127.393,6.0,115.194,139.258
WASCONY,43.289,-73.589,1.0,2.0,1.0,6.633
WASHCUT,37.156,-113.41,24.179,3.5,8.129,24.179
WASHIAR,36.033,-94.177,18.0,3.5,14.194,21.129
WASHICO,40.157,-103.193,0.714,2.0,0.677,7.613
WASHIME,44.716,-67.459,0.0,2.0,0.161,0.161
WASHOLD,38.881,-77.233,4.071,2.0,0.968,4.484
WASHONV,39.571,-119.811,25.393,3.5,16.968,25.393
WASHTMI,42.256,-83.679,0.036,2.0,0.036,0.129
