Date,Midnight population,24-hour population,Midnight population count,24-hour population count
2008-10-01,-1.0,-1.0,3,13
2008-10-02,-1.0,-1.0,2,8
2008-10-03,-1.0,-1.0,2,11
2008-10-04,-1.0,-1.0,2,2
2008-10-05,-1.0,-1.0,2,2
2008-10-06,-1.0,-1.0,2,8
2008-10-07,-1.0,-1.0,1,12
2008-10-08,-1.0,-1.0,1,8
2008-10-09,-1.0,-1.0,1,6
2008-10-10,-1.0,-1.0,1,10
2008-10-11,-1.0,-1.0,1,1
2008-10-12,-1.0,-1.0,1,1
2008-10-13,-1.0,-1.0,1,1
2008-10-14,-1.0,-1.0,1,12
2008-10-15,-1.0,-1.0,1,7
2008-10-16,-1.0,-1.0,1,24
2008-10-17,-1.0,-1.0,1,9
2008-10-18,-1.0,-1.0,1,1
2008-10-19,-1.0,-1.0,1,1
2008-10-20,-1.0,-1.0,1,15
2008-10-21,-1.0,-1.0,1,26
2008-10-22,-1.0,-1.0,4,12
2008-10-23,-1.0,-1.0,3,13
2008-10-24,-1.0,-1.0,6,31
2008-10-25,-1.0,-1.0,1,9
2008-10-26,-1.0,-1.0,1,1
2008-10-27,-1.0,-1.0,1,4
2008-10-28,-1.0,-1.0,1,10
2008-10-29,-1.0,-1.0,1,11
2008-10-30,2.0,9.0,3,11
2008-10-31,2.0,9.0,1,9
2008-11-01,2.0,9.0,1,1
2008-11-02,2.0,9.0,1,1
2008-11-03,1.0,9.0,1,12
2008-11-04,1.0,9.0,1,4
2008-11-05,1.0,9.0,1,8
2008-11-06,1.0,9.0,1,13
2008-11-07,1.0,9.0,1,6
2008-11-08,1.0,9.0,1,1
2008-11-09,1.0,9.0,1,1
2008-11-10,1.0,9.0,1,8
2008-11-11,1.0,9.0,1,1
2008-11-12,1.0,9.0,1,14
2008-11-13,1.0,9.0,1,12
2008-11-14,1.0,9.0,2,13
2008-11-15,1.0,9.0,2,2
2008-11-16,2.0,8.0,2,2
2008-11-17,2.0,9.0,2,12
2008-11-18,2.0,9.0,2,16
2008-11-19,2.0,9.0,2,13
2008-11-20,2.0,9.0,2,15
2008-11-21,2.0,9.0,2,16
2008-11-22,2.0,9.0,2,2
2008-11-23,1.0,8.0,2,2
2008-11-24,1.0,8.0,2,13
2008-11-25,2.0,8.0,3,18
2008-11-26,2.0,9.0,3,17
2008-11-27,2.0,9.0,3,3
2008-11-28,2.0,9.0,2,30
2008-11-29,2.0,9.0,2,2
2008-11-30,2.0,9.0,2,5
2008-12-01,2.0,9.0,2,8
2008-12-02,2.0,9.0,2,9
2008-12-03,2.0,9.0,2,11
2008-12-04,2.0,10.0,2,16
2008-12-05,2.0,10.0,1,9
2008-12-06,2.0,9.0,1,1
2008-12-07,2.0,9.0,1,1
2008-12-08,2.0,9.0,1,11
2008-12-09,2.0,10.0,1,14
2008-12-10,2.0,10.0,1,14
2008-12-11,2.0,10.0,2,10
2008-12-12,2.0,10.0,1,15
2008-12-13,2.0,10.0,1,1
2008-12-14,2.0,10.0,1,1
2008-12-15,2.0,10.0,1,13
2008-12-16,2.0,11.0,1,23
2008-12-17,2.0,11.0,1,12
2008-12-18,2.0,10.0,1,10
2008-12-19,2.0,10.0,1,13
2008-12-20,2.0,10.0,1,1
2008-12-21,2.0,10.0,1,1
2008-12-22,2.0,10.0,1,9
2008-12-23,2.0,10.0,1,3
2008-12-24,1.0,10.0,1,7
2008-12-25,1.0,9.0,1,1
2008-12-26,1.0,8.0,1,1
2008-12-27,1.0,8.0,1,1
2008-12-28,1.0,8.0,1,2
2008-12-29,1.0,8.0,1,12
2008-12-30,1.0,8.0,1,10
2008-12-31,1.0,8.0,1,8
2009-01-01,1.0,8.0,1,1
2009-01-02,1.0,8.0,1,10
2009-01-03,1.0,7.0,1,1
2009-01-04,1.0,7.0,1,1
2009-01-05,1.0,7.0,2,15
2009-01-06,1.0,8.0,1,6
2009-01-07,1.0,8.0,1,13
2009-01-08,1.0,8.0,1,13
2009-01-09,1.0,8.0,1,15
2009-01-10,1.0,7.0,0,1
2009-01-11,1.0,7.0,0,0
2009-01-12,1.0,7.0,0,8
2009-01-13,1.0,7.0,0,12
2009-01-14,1.0,7.0,0,11
2009-01-15,1.0,7.0,0,13
2009-01-16,1.0,7.0,0,14
2009-01-17,1.0,7.0,0,0
2009-01-18,1.0,6.0,0,0
2009-01-19,1.0,6.0,0,0
2009-01-20,1.0,6.0,0,7
2009-01-21,1.0,7.0,0,14
2009-01-22,1.0,7.0,2,21
2009-01-23,1.0,8.0,0,15
2009-01-24,1.0,8.0,0,0
2009-01-25,1.0,7.0,0,0
2009-01-26,1.0,8.0,0,18
2009-01-27,0.0,9.0,0,27
2009-01-28,0.0,9.0,0,8
2009-01-29,0.0,8.0,0,3
2009-01-30,0.0,9.0,0,15
2009-01-31,0.0,9.0,0,0
2009-02-01,0.0,8.0,0,0
2009-02-02,0.0,9.0,0,6
2009-02-03,0.0,9.0,0,12
2009-02-04,0.0,9.0,0,14
2009-02-05,0.0,9.0,0,17
2009-02-06,0.0,10.0,0,30
2009-02-07,0.0,9.0,0,0
2009-02-08,0.0,9.0,0,0
2009-02-09,0.0,9.0,0,7
2009-02-10,0.0,10.0,0,17
2009-02-11,0.0,10.0,0,13
2009-02-12,0.0,10.0,0,11
2009-02-13,0.0,10.0,0,13
2009-02-14,0.0,9.0,0,0
2009-02-15,0.0,9.0,0,0
2009-02-16,0.0,9.0,0,0
2009-02-17,0.0,9.0,0,12
2009-02-18,0.0,10.0,0,10
2009-02-19,0.0,10.0,0,24
2009-02-20,0.0,10.0,0,21
2009-02-21,0.0,10.0,0,0
2009-02-22,0.0,9.0,0,0
2009-02-23,0.0,10.0,0,22
2009-02-24,0.0,11.0,0,25
2009-02-25,0.0,11.0,0,17
2009-02-26,0.0,10.0,0,18
2009-02-27,0.0,11.0,0,11
2009-02-28,0.0,10.0,0,0
2009-03-01,0.0,10.0,1,1
2009-03-02,0.0,10.0,1,1
