code,latitude,longitude,N,size,N_min,N_max
KENOSWI,42.593,-87.915,148.387,6.0,148.387,148.387
KERCOCA,35.653,-119.108,104.484,6.0,104.484,104.484
KLAMCOR,42.222,-121.749,0.935,2.0,0.935,0.935
KRHUBFL,25.754,-80.489,0.355,2.0,0.355,0.355
KRO,25.76,-80.497,732.613,9.0,732.613,732.613
LACKAPA,41.422,-75.648,151.806,6.0,151.806,151.806
LAKCOMT,47.692,-114.161,0.194,2.0,0.194,0.194
LANCACA,34.702,-118.233,880.161,9.0,880.161,880.161
LANECOR,44.051,-123.09,6.097,2.0,6.097,6.097
LARCOWY,41.135,-104.82,0.516,2.0,0.516,0.516
LARIMCO,40.564,-105.032,0.806,2.0,0.806,0.806
LEWISMT,46.586,-112.037,0.161,2.0,0.161,0.161
LIMESTX,31.529,-96.512,17.387,3.5,17.387,17.387
LKLNDLA,31.34,-92.399,1.0,2.0,1.0,1.0
LONPDAR,34.542,-91.755,2.871,2.0,2.871,2.871
LOSCJCA,34.059,-118.231,1.323,2.0,1.323,1.323
LOSHOLD,34.054,-118.24,214.968,6.0,214.968,214.968
LRDICDF,27.529,-99.448,367.419,6.0,367.419,367.419
LSFHOLD,26.075,-97.512,1.0,2.0,1.0,1.0
LUBBOTX,33.585,-101.843,4.0,2.0,4.0,4.0
LVGHOLD,36.058,-115.225,1.484,2.0,1.484,1.484
MABSHOS,41.947,-70.953,0.129,2.0,0.129,0.129
MACCOMI,42.613,-82.882,5.226,2.0,5.226,5.226
MADISID,43.827,-111.779,1.129,2.0,1.129,1.129
MADISNY,43.081,-75.707,11.323,3.5,11.323,11.323
MAHONOH,41.104,-80.655,46.194,3.5,46.194,46.194
MAPLEOH,41.415,-81.565,22.29,3.5,22.29,22.29
MARIOIN,39.766,-86.154,11.065,3.5,11.065,11.065
MATSHOS,41.901,-71.089,0.032,2.0,0.032,0.032
MCCDCTX,31.558,-97.134,0.065,2.0,0.065,0.065
MCFAJAZ,33.446,-112.078,1.29,2.0,1.29,1.29
MCHENIL,42.337,-88.443,328.613,6.0,328.613,328.613
MCMEDAZ,33.447,-112.059,0.29,2.0,0.29,0.29
MECKLNC,35.315,-80.841,119.29,6.0,119.29,119.29
MESJACO,39.069,-108.574,1.645,2.0,1.645,1.645
MIAHOLD,25.92,-80.155,8.29,2.0,8.29,8.29
MIDDLNJ,40.421,-74.489,171.677,6.0,171.677,171.677
MILLRAR,33.4,-94.023,24.806,3.5,24.806,24.806
MINNESD,43.578,-96.729,15.452,3.5,15.452,15.452
MISCOMO,36.923,-89.352,49.935,3.5,49.935,49.935
MISSOMT,46.883,-114.027,0.516,2.0,0.516,0.516
MOFFECO,40.507,-107.559,5.774,2.0,5.774,5.774
MONMONJ,40.268,-74.287,141.419,6.0,141.419,141.419
MONROFL,24.572,-81.749,46.677,3.5,46.677,46.677
MONROMI,41.894,-83.394,79.935,3.5,79.935,79.935
MONRONY,43.152,-77.614,1.387,2.0,1.387,1.387
MONTGMO,38.98,-91.504,41.71,3.5,41.71,41.71
MONTGPA,40.159,-75.422,0.581,2.0,0.581,0.581
MONTGTX,30.336,-95.448,230.129,6.0,230.129,230.129
MORGACO,40.251,-103.79,0.484,2.0,0.484,0.484
MORGNMO,38.432,-92.84,55.935,3.5,55.935,55.935
MTPPDCA,34.059,-118.126,16.29,3.5,16.29,16.29
NASSAFL,30.611,-81.631,15.419,3.5,15.419,15.419
NATROWY,42.862,-106.345,4.29,2.0,4.29,4.29
NIAGANY,43.18,-78.736,1.065,2.0,1.065,1.065
NIOBRWY,42.761,-104.451,0.065,2.0,0.065,0.065
NOJUVOR,45.61,-121.203,9.129,2.0,9.129,9.129
NOLVGNV,36.202,-115.12,139.484,6.0,139.484,139.484
NORCOOR,45.61,-121.203,17.935,3.5,17.935,17.935
NORFOMA,42.26,-71.209,55.387,3.5,55.387,55.387
NWREGVA,39.199,-78.146,21.129,3.5,21.129,21.129
NYCHOLD,40.64,-74.17,22.871,3.5,22.871,22.871
OAK,30.821,-92.641,1.0,2.0,1.0,1.0
OAKHOLD,30.832,-92.637,0.129,2.0,0.129,0.129
OKANOWA,48.366,-119.582,0.323,2.0,0.323,0.323
OMAHOLD,41.281,-95.899,1.548,2.0,1.548,1.548
ONECONY,43.156,-75.377,1.097,2.0,1.097,1.097
ONONDNY,43.046,-76.146,11.258,3.5,11.258,11.258
ONTARNY,42.883,-77.212,5.839,2.0,5.839,5.839
ORANGFL,28.504,-81.416,4.194,2.0,4.194,4.194
ORANGNY,41.405,-74.357,108.419,6.0,108.419,108.419
ORLHOLD,28.427,-81.334,1.0,2.0,1.0,1.0
ORPARLA,29.961,-90.094,48.29,3.5,48.29,48.29
OTERONM,32.852,-106.008,0.032,2.0,0.032,0.032
OTROPNM,32.079,-106.278,0.032,2.0,0.032,0.032
OTRPCNM,32.08,-106.283,884.0,9.0,884.0,884.0
PALMBFL,26.673,-80.092,26.871,3.5,26.871,26.871
PAMREVA,37.752,-77.359,69.387,3.5,69.387,69.387
PARKJCO,39.218,-105.98,113.581,6.0,113.581,113.581
PASADCA,34.149,-118.145,42.484,3.5,42.484,42.484
PENNISD,44.079,-103.221,1.161,2.0,1.161,1.161
PENOBME,44.801,-68.778,0.161,2.0,0.161,0.161
PERRYAL,32.634,-87.316,322.839,6.0,322.839,322.839
PHELPNE,40.439,-99.37,36.355,3.5,36.355,36.355
PHIHOLD,39.96,-75.165,9.0,2.0,9.0,9.0
PHOHOLD,33.471,-112.073,92.097,3.5,92.097,92.097
PIC,26.155,-97.338,325.419,6.0,325.419,325.419
PIKCOPA,41.389,-75.071,134.581,6.0,134.581,134.581
PINALAZ,33.041,-111.376,554.419,9.0,554.419,554.419
PINELFL,27.902,-82.706,1.387,2.0,1.387,1.387
PISCAME,45.183,-69.224,0.226,2.0,0.226,0.226
PLATTMO,39.19,-94.684,6.323,2.0,6.323,6.323
PLATTWY,42.055,-104.953,0.452,2.0,0.452,0.452
PLYMOMA,41.932,-70.651,323.452,6.0,323.452,323.452
PMHOSFL,25.885,-80.325,0.29,2.0,0.29,0.29
PMREGVA,37.321,-78.425,312.645,6.0,312.645,312.645
POLKCTX,30.698,-95.006,802.871,9.0,802.871,802.871
POLKJIA,41.654,-93.588,48.29,3.5,48.29,48.29
POMONCA,34.055,-117.754,8.516,2.0,8.516,8.516
POOHOLD,45.515,-122.676,4.806,2.0,4.806,4.806
POTTAIA,41.282,-95.867,53.71,3.5,53.71,53.71
PUEBLCO,38.276,-104.611,0.645,2.0,0.645,0.645
PWILLVA,38.752,-77.478,0.065,2.0,0.065,0.065
RAADCMN,44.956,-93.089,72.677,3.5,72.677,72.677
REDETTX,31.396,-103.54,0.065,2.0,0.065,0.065
REHOSIL,41.865,-87.804,1.29,2.0,1.29,1.29
REJAITX,31.389,-103.527,6.516,2.0,6.516,6.516
RICECKS,38.347,-98.224,21.29,3.5,21.29,21.29
RNDLLTX,35.116,-101.866,72.742,3.5,72.742,72.742
ROCKIIL,41.509,-90.581,0.387,2.0,0.387,0.387
ROCKINH,43.012,-71.054,0.097,2.0,0.097,0.097
ROCKIVA,38.45,-78.87,0.097,2.0,0.097,0.097
ROSEBMT,46.266,-106.673,0.129,2.0,0.129,0.129
RSREGVA,37.295,-77.321,106.774,6.0,106.774,106.774
SAAHOLD,33.749,-117.875,37.0,3.5,37.0,37.0
SACHOLD,38.578,-121.5,16.323,3.5,16.323,16.323
SACITCA,33.75,-117.88,67.968,3.5,67.968,67.968
SACRACA,38.583,-121.497,31.065,3.5,31.065,31.065
SAJHOLD,18.407,-66.107,17.258,3.5,17.258,17.258
SANANCA,33.75,-117.881,120.226,6.0,120.226,120.226
SANJAIL,39.8,-89.643,0.516,2.0,0.516,0.516
SARJUNE,41.141,-96.039,0.194,2.0,0.194,0.194
SBDHOLD,34.101,-117.298,0.065,2.0,0.065,0.065
SBERNCA,34.102,-117.272,24.484,3.5,24.484,24.484
SCNORCA,37.352,-121.906,172.516,6.0,172.516,172.516
SDHOSCA,32.619,-117.023,5.548,2.0,5.548,5.548
SEAHOLD,47.491,-122.291,10.129,3.5,10.129,10.129
SEBASAR,35.383,-94.425,10.419,3.5,10.419,10.419
SENECOH,41.08,-83.154,117.323,6.0,117.323,117.323
SFRHOLD,37.796,-122.402,20.29,3.5,20.29,20.29
SHACOKS,39.048,-95.672,8.935,2.0,8.935,8.935
SHERBMN,45.304,-93.619,134.742,6.0,134.742,134.742
SLRDCAZ,32.498,-114.778,0.097,2.0,0.097,0.097
SLSLCUT,40.726,-111.917,3.258,2.0,3.258,3.258
SMARYMD,38.302,-76.629,8.065,2.0,8.065,8.065
SNDHOLD,32.717,-117.165,36.161,3.5,36.161,36.161
SOLONOH,41.391,-81.44,1.774,2.0,1.774,1.774
SOMERME,44.789,-69.883,0.032,2.0,0.032,0.032
SOUTECO,37.133,-107.634,1.581,2.0,1.581,1.581
SPHOSCA,33.739,-118.307,0.935,2.0,0.935,0.935
SPMHOLD,44.86,-93.231,0.419,2.0,0.419,0.419
STCDFTX,28.895,-99.122,1653.935,15.0,1653.935,1653.935
STCLAMI,42.942,-82.481,30.452,3.5,30.452,30.452
STEUBNY,42.35,-77.296,0.29,2.0,0.29,0.29
STMRYIL,41.903,-87.683,0.323,2.0,0.323,0.323
STRAFNH,43.219,-70.939,37.0,3.5,37.0,37.0
STTCJVI,18.34,-64.928,0.29,2.0,0.29,0.29
STWRTGA,32.037,-84.772,1734.419,15.0,1734.419,1734.419
SUFFOMA,42.333,-71.071,253.645,6.0,253.645,253.645
SUMMIUT,40.721,-111.478,5.71,2.0,5.71,5.71
SUNNYWA,46.329,-120.023,0.29,2.0,0.29,0.29
SUSSENJ,41.055,-74.767,26.677,3.5,26.677,26.677
SWEETWY,41.537,-109.301,0.806,2.0,0.806,0.806
TELLECO,38.942,-105.154,70.129,3.5,70.129,70.129
TENSALA,31.809,-91.397,361.097,6.0,361.097,361.097
TETONWY,43.478,-110.76,1.452,2.0,1.452,1.452
TFALLID,42.558,-114.467,16.484,3.5,16.484,16.484
TGREETX,31.463,-100.44,0.226,2.0,0.226,0.226
TNWESDF,35.409,-89.55,23.0,3.5,23.0,23.0
TOOLEMT,48.507,-111.856,0.355,2.0,0.355,0.355
TOORANM,34.767,-106.018,146.258,6.0,146.258,146.258
TRICOIL,37.272,-89.175,191.581,6.0,191.581,191.581
TUCHOLD,32.135,-110.926,15.677,3.5,15.677,15.677
TULCOOK,36.157,-95.999,165.258,6.0,165.258,165.258
UTAHCUT,40.148,-111.657,86.806,3.5,86.806,86.806
VBHOSTX,26.175,-97.67,0.258,2.0,0.258,0.258
VENHOLD,34.206,-119.077,12.871,3.5,12.871,12.871
VIRBEVA,36.753,-76.06,46.806,3.5,46.806,46.806
VNBRNMI,42.233,-83.495,1.0,2.0,1.0,1.0
VRK,40.728,-74.006,282.226,6.0,282.226,282.226
VTDCORR,44.333,-72.752,4.452,2.0,4.452,4.452
VTSTALB,44.85,-73.132,1.129,2.0,1.129,1.129
WACLATX,29.424,-98.497,41.065,3.5,41.065,41.065
WAKECNC,35.778,-78.64,19.226,3.5,19.226,19.226
WAKULFL,30.196,-84.377,115.194,6.0,115.194,115.194
WASCONY,43.282,-73.587,5.161,2.0,5.161,5.161
WASHCUT,37.158,-113.412,8.129,2.0,8.129,8.129
WASHIAR,36.034,-94.177,21.129,3.5,21.129,21.129
WASHICO,40.158,-103.192,7.613,2.0,7.613,7.613
WASHIME,44.716,-67.459,0.161,2.0,0.161,0.161
WASHOLD,38.881,-77.229,4.484,2.0,4.484,4.484
WASHONV,39.573,-119.811,16.968,3.5,16.968,16.968
WASHTMI,42.256,-83.679,0.065,2.0,0.065,0.065
WAYNEMI,42.388,-83.045,75.097,3.5,75.097,75.097
WAYNENY,43.067,-77.031,24.871,3.5,24.871,24.871
WBATOLA,30.501,-91.216,0.774,2.0,0.774,0.774
WCCBXTX,29.428,-98.508,0.194,2.0,0.194,0.194
WCCPBFL,26.275,-80.152,575.032,9.0,575.032,575.032
WEBERUT,41.24,-111.993,87.452,3.5,87.452,87.452
WILLCTX,26.47,-97.762,1215.484,12.0,1215.484,1215.484
WILLITN,35.898,-86.885,0.161,2.0,0.161,0.161
WILLITX,30.64,-97.68,0.484,2.0,0.484,0.484
WMHOSCA,34.051,-118.217,0.71,2.0,0.71,0.71
WMLNDPA,40.305,-79.545,0.065,2.0,0.065,0.065
WOAKSTX,29.711,-95.401,0.419,2.0,0.419,0.419
WORCEMD,38.17,-75.376,65.0,3.5,65.0,65.0
WVNORTH,39.923,-80.736,0.129,2.0,0.129,0.129
WVREGWV,38.352,-81.639,0.129,2.0,0.129,0.129
WVSCENT,38.312,-81.71,14.032,3.5,14.032,14.032
WYATTRI,41.893,-71.383,185.71,6.0,185.71,185.71
YAVAPAZ,34.542,-112.466,0.032,2.0,0.032,0.032
YAVCVAZ,34.611,-111.917,0.677,2.0,0.677,0.677
YELLOMT,45.755,-108.503,1.581,2.0,1.581,1.581
YIKIMWA,46.603,-120.508,21.516,3.5,21.516,21.516
YORCOPA,39.988,-76.664,694.097,9.0,694.097,694.097
YORCOSC,34.985,-81.204,2.323,2.0,2.323,2.323
YUBAJCA,39.141,-121.587,192.903,6.0,192.903,192.903
YUMHOLD,32.656,-114.612,2.548,2.0,2.548,2.548
