Date,Midnight population,24-hour population,Midnight population count,24-hour population count
2008-10-01,-1.0,-1.0,41,48
2008-10-02,-1.0,-1.0,45,45
2008-10-03,-1.0,-1.0,48,49
2008-10-04,-1.0,-1.0,48,48
2008-10-05,-1.0,-1.0,48,48
2008-10-06,-1.0,-1.0,53,53
2008-10-07,-1.0,-1.0,47,54
2008-10-08,-1.0,-1.0,47,47
2008-10-09,-1.0,-1.0,47,48
2008-10-10,-1.0,-1.0,47,49
2008-10-11,-1.0,-1.0,47,47
2008-10-12,-1.0,-1.0,47,47
2008-10-13,-1.0,-1.0,47,47
2008-10-14,-1.0,-1.0,49,50
2008-10-15,-1.0,-1.0,58,58
2008-10-16,-1.0,-1.0,47,60
2008-10-17,-1.0,-1.0,55,55
2008-10-18,-1.0,-1.0,55,55
2008-10-19,-1.0,-1.0,55,55
2008-10-20,-1.0,-1.0,55,57
2008-10-21,-1.0,-1.0,55,59
2008-10-22,-1.0,-1.0,55,57
2008-10-23,-1.0,-1.0,59,59
2008-10-24,-1.0,-1.0,58,59
2008-10-25,-1.0,-1.0,58,58
2008-10-26,-1.0,-1.0,58,58
2008-10-27,-1.0,-1.0,57,60
2008-10-28,-1.0,-1.0,57,58
2008-10-29,-1.0,-1.0,55,61
2008-10-30,52.0,54.0,58,58
2008-10-31,52.0,54.0,58,58
2008-11-01,53.0,54.0,58,58
2008-11-02,53.0,55.0,58,58
2008-11-03,54.0,55.0,61,61
2008-11-04,54.0,56.0,60,62
2008-11-05,54.0,56.0,54,61
2008-11-06,54.0,56.0,54,54
2008-11-07,55.0,56.0,54,54
2008-11-08,55.0,56.0,54,54
2008-11-09,55.0,56.0,54,54
2008-11-10,55.0,57.0,53,54
2008-11-11,55.0,57.0,53,53
2008-11-12,56.0,57.0,50,54
2008-11-13,56.0,57.0,51,52
2008-11-14,55.0,57.0,53,54
2008-11-15,56.0,57.0,53,53
2008-11-16,56.0,57.0,53,53
2008-11-17,55.0,57.0,51,53
2008-11-18,55.0,57.0,55,56
2008-11-19,55.0,57.0,49,57
2008-11-20,55.0,56.0,50,51
2008-11-21,55.0,56.0,48,50
2008-11-22,54.0,56.0,48,48
2008-11-23,54.0,55.0,48,48
2008-11-24,54.0,55.0,51,52
2008-11-25,54.0,55.0,50,52
2008-11-26,53.0,55.0,44,52
2008-11-27,53.0,54.0,44,44
